"plid","nadults","stablelink","datetime","moon","tempf"
"LOCKb2013b_000645",23,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fa4d.JPG",2013-02-07 16:00:00,"oldcres",39
"LOCKb2013b_000646",21,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fa4f.JPG",2013-02-07 17:00:00,"oldcres",36
"LOCKb2013b_000648",24,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fa53.JPG",2013-02-07 19:00:00,"oldcres",34
"LOCKb2013b_000649",24,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fa55.JPG",2013-02-07 20:00:00,"oldcres",33
"LOCKb2013b_000650",21,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fa57.JPG",2013-02-08 07:00:00,"oldcres",32
"LOCKb2013b_000651",21,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fa59.JPG",2013-02-08 08:00:00,"oldcres",32
"LOCKb2013b_000653",19,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fa5d.JPG",2013-02-08 10:00:00,"oldcres",35
"LOCKb2013b_000654",20,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fa5f.JPG",2013-02-08 11:00:00,"oldcres",37
"LOCKb2013b_000656",19,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fa63.JPG",2013-02-08 13:00:00,"oldcres",40
"LOCKb2013b_000657",22,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fa65.JPG",2013-02-08 14:00:00,"oldcres",39
"LOCKb2013b_000658",21,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fa67.JPG",2013-02-08 15:00:00,"oldcres",43
"LOCKb2013b_000665",23,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fa75.JPG",2013-02-09 08:00:00,"new",35
"LOCKb2013b_000689",22,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301faa5.JPG",2013-02-10 18:00:00,"new",38
"LOCKb2013b_000691",19,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301faa9.JPG",2013-02-10 20:00:00,"new",36
"LOCKb2013b_000696",23,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fab3.JPG",2013-02-11 11:00:00,"new",42
"LOCKb2013b_000697",21,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fab5.JPG",2013-02-11 12:00:00,"new",44
"LOCKb2013b_000698",19,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fab7.JPG",2013-02-11 13:00:00,"new",48
"LOCKb2013b_000699",18,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fab9.JPG",2013-02-11 14:00:00,"new",47
"LOCKb2013b_000700",19,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fabb.JPG",2013-02-11 15:00:00,"new",56
"LOCKb2013b_000701",18,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fabd.JPG",2013-02-11 16:00:00,"new",46
"LOCKb2013b_000702",19,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fabf.JPG",2013-02-11 17:00:00,"new",48
"LOCKb2013b_000703",19,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fac1.JPG",2013-02-11 18:00:00,"new",46
"LOCKb2013b_000705",20,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fac5.JPG",2013-02-11 20:00:00,"new",41
"LOCKb2013b_000706",17,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fac7.JPG",2013-02-12 07:00:00,"new",33
"LOCKb2013b_000707",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fac9.JPG",2013-02-12 08:00:00,"new",34
"LOCKb2013b_000708",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301facb.JPG",2013-02-12 09:00:00,"new",37
"LOCKb2013b_000709",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301facd.JPG",2013-02-12 10:00:00,"new",38
"LOCKb2013b_000710",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301facf.JPG",2013-02-12 11:00:00,"new",41
"LOCKb2013b_000711",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fad1.JPG",2013-02-12 12:00:00,"new",45
"LOCKb2013b_000712",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fad3.JPG",2013-02-12 13:00:00,"new",46
"LOCKb2013b_000713",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fad5.JPG",2013-02-12 14:00:00,"new",41
"LOCKb2013b_000714",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fad7.JPG",2013-02-12 15:00:00,"new",40
"LOCKb2013b_000715",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fad9.JPG",2013-02-12 16:00:00,"new",48
"LOCKb2013b_000716",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fadb.JPG",2013-02-12 17:00:00,"new",41
"LOCKb2013b_000717",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fadd.JPG",2013-02-12 18:00:00,"new",38
"LOCKb2013b_000718",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fadf.JPG",2013-02-12 19:00:00,"new",37
"LOCKb2013b_000719",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fae1.JPG",2013-02-12 20:00:00,"new",37
"LOCKb2013b_000720",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fae3.JPG",2013-02-13 07:00:00,"newcres",32
"LOCKb2013b_000721",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fae5.JPG",2013-02-13 08:00:00,"newcres",39
"LOCKb2013b_000722",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fae7.JPG",2013-02-13 09:00:00,"newcres",45
"LOCKb2013b_000723",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fae9.JPG",2013-02-13 10:00:00,"newcres",48
"LOCKb2013b_000724",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301faeb.JPG",2013-02-13 11:00:00,"newcres",43
"LOCKb2013b_000725",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301faed.JPG",2013-02-13 12:00:00,"newcres",40
"LOCKb2013b_000726",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301faef.JPG",2013-02-13 13:00:00,"newcres",38
"LOCKb2013b_000727",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301faf1.JPG",2013-02-13 14:00:00,"newcres",39
"LOCKb2013b_000728",17,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301faf3.JPG",2013-02-13 15:00:00,"newcres",43
"LOCKb2013b_000729",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301faf5.JPG",2013-02-13 16:00:00,"newcres",39
"LOCKb2013b_000730",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301faf7.JPG",2013-02-13 17:00:00,"newcres",39
"LOCKb2013b_000731",17,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301faf9.JPG",2013-02-13 18:00:00,"newcres",38
"LOCKb2013b_000732",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fafb.JPG",2013-02-13 19:00:00,"newcres",35
"LOCKb2013b_000733",17,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fafd.JPG",2013-02-13 20:00:00,"newcres",34
"LOCKb2013b_000734",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301faff.JPG",2013-02-14 07:00:00,"newcres",33
"LOCKb2013b_000735",18,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb01.JPG",2013-02-14 08:00:00,"newcres",33
"LOCKb2013b_000736",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb03.JPG",2013-02-14 09:00:00,"newcres",33
"LOCKb2013b_000737",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb05.JPG",2013-02-14 10:00:00,"newcres",34
"LOCKb2013b_000738",6,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb07.JPG",2013-02-14 11:00:00,"newcres",36
"LOCKb2013b_000739",7,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb09.JPG",2013-02-14 12:00:00,"newcres",37
"LOCKb2013b_000740",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb0b.JPG",2013-02-14 13:00:00,"newcres",35
"LOCKb2013b_000741",5,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb0d.JPG",2013-02-14 14:00:00,"newcres",34
"LOCKb2013b_000746",7,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb17.JPG",2013-02-14 19:00:00,"newcres",34
"LOCKb2013b_000748",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb1b.JPG",2013-02-15 07:00:00,"newcres",35
"LOCKb2013b_000749",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb1d.JPG",2013-02-15 08:00:00,"newcres",35
"LOCKb2013b_000750",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb1f.JPG",2013-02-15 09:00:00,"newcres",35
"LOCKb2013b_000751",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb21.JPG",2013-02-15 10:00:00,"newcres",36
"LOCKb2013b_000752",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb23.JPG",2013-02-15 11:00:00,"newcres",36
"LOCKb2013b_000753",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb25.JPG",2013-02-15 12:00:00,"newcres",37
"LOCKb2013b_000754",7,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb27.JPG",2013-02-15 13:00:00,"newcres",37
"LOCKb2013b_000755",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb29.JPG",2013-02-15 14:00:00,"newcres",37
"LOCKb2013b_000756",5,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb2b.JPG",2013-02-15 15:00:00,"newcres",37
"LOCKb2013b_000757",4,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb2d.JPG",2013-02-15 16:00:00,"newcres",36
"LOCKb2013b_000758",6,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb2f.JPG",2013-02-15 17:00:00,"newcres",36
"LOCKb2013b_000759",7,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb31.JPG",2013-02-15 18:00:00,"newcres",36
"LOCKb2013b_000760",5,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb33.JPG",2013-02-15 19:00:00,"newcres",36
"LOCKb2013b_000761",6,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb35.JPG",2013-02-15 20:00:00,"newcres",36
"LOCKb2013b_000762",17,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb37.JPG",2013-02-16 07:00:00,"firstq",34
"LOCKb2013b_000763",20,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb39.JPG",2013-02-16 08:00:00,"firstq",34
"LOCKb2013b_000764",21,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb3b.JPG",2013-02-16 09:00:00,"firstq",34
"LOCKb2013b_000765",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb3d.JPG",2013-02-16 10:00:00,"firstq",35
"LOCKb2013b_000766",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb3f.JPG",2013-02-16 11:00:00,"firstq",36
"LOCKb2013b_000767",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb41.JPG",2013-02-16 12:00:00,"firstq",37
"LOCKb2013b_000768",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb43.JPG",2013-02-16 13:00:00,"firstq",38
"LOCKb2013b_000769",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb512fc4d79f301fb45.JPG",2013-02-16 14:00:00,"firstq",37
"LOCKb2013b_000770",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb47.JPG",2013-02-16 15:00:00,"firstq",38
"LOCKb2013b_000771",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb49.JPG",2013-02-16 16:00:00,"firstq",39
"LOCKb2013b_000772",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb4b.JPG",2013-02-16 17:00:00,"firstq",38
"LOCKb2013b_000773",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb4d.JPG",2013-02-16 18:00:00,"firstq",34
"LOCKb2013b_000774",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb4f.JPG",2013-02-16 19:00:00,"firstq",32
"LOCKb2013b_000775",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb51.JPG",2013-02-16 20:00:00,"firstq",31
"LOCKb2013b_000776",18,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb53.JPG",2013-02-17 07:00:00,"firstq",29
"LOCKb2013b_000777",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb55.JPG",2013-02-17 08:00:00,"firstq",29
"LOCKb2013b_000778",4,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb57.JPG",2013-02-17 09:00:00,"firstq",30
"LOCKb2013b_000781",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb5d.JPG",2013-02-17 12:00:00,"firstq",32
"LOCKb2013b_000784",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb63.JPG",2013-02-17 15:00:00,"firstq",34
"LOCKb2013b_000785",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb65.JPG",2013-02-17 16:00:00,"firstq",33
"LOCKb2013b_000786",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb67.JPG",2013-02-17 17:00:00,"firstq",32
"LOCKb2013b_000787",5,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb69.JPG",2013-02-17 18:00:00,"firstq",32
"LOCKb2013b_000788",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb6b.JPG",2013-02-17 19:00:00,"firstq",32
"LOCKb2013b_000789",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb6d.JPG",2013-02-17 20:00:00,"firstq",31
"LOCKb2013b_000802",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb87.JPG",2013-02-18 19:00:00,"firstq",31
"LOCKb2013b_000803",6,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb89.JPG",2013-02-18 20:00:00,"firstq",31
"LOCKb2013b_000804",2,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb8b.JPG",2013-02-19 07:00:00,"firstq",31
"LOCKb2013b_000805",2,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb8d.JPG",2013-02-19 08:00:00,"firstq",37
"LOCKb2013b_000806",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb8f.JPG",2013-02-19 09:00:00,"firstq",45
"LOCKb2013b_000807",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb91.JPG",2013-02-19 10:00:00,"firstq",47
"LOCKb2013b_000808",4,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb93.JPG",2013-02-19 11:00:00,"firstq",43
"LOCKb2013b_000809",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb95.JPG",2013-02-19 12:00:00,"firstq",45
"LOCKb2013b_000810",7,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb97.JPG",2013-02-19 13:00:00,"firstq",41
"LOCKb2013b_000811",7,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb99.JPG",2013-02-19 14:00:00,"firstq",49
"LOCKb2013b_000812",5,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb9b.JPG",2013-02-19 15:00:00,"firstq",54
"LOCKb2013b_000813",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb9d.JPG",2013-02-19 16:00:00,"firstq",51
"LOCKb2013b_000814",7,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fb9f.JPG",2013-02-19 17:00:00,"firstq",46
"LOCKb2013b_000815",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fba1.JPG",2013-02-19 18:00:00,"firstq",41
"LOCKb2013b_000816",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fba3.JPG",2013-02-19 19:00:00,"firstq",38
"LOCKb2013b_000817",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fba5.JPG",2013-02-19 20:00:00,"firstq",38
"LOCKb2013b_000818",22,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fba7.JPG",2013-02-20 07:00:00,"waxinggib",36
"LOCKb2013b_000819",18,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fba9.JPG",2013-02-20 08:00:00,"waxinggib",41
"LOCKb2013b_000820",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fbab.JPG",2013-02-20 09:00:00,"waxinggib",45
"LOCKb2013b_000821",24,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fbad.JPG",2013-02-20 10:00:00,"waxinggib",44
"LOCKb2013b_000822",23,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fbaf.JPG",2013-02-20 11:00:00,"waxinggib",42
"LOCKb2013b_000823",17,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fbb1.JPG",2013-02-20 12:00:00,"waxinggib",43
"LOCKb2013b_000824",21,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fbb3.JPG",2013-02-20 13:00:00,"waxinggib",45
"LOCKb2013b_000825",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fbb5.JPG",2013-02-20 14:00:00,"waxinggib",50
"LOCKb2013b_000826",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fbb7.JPG",2013-02-20 15:00:00,"waxinggib",51
"LOCKb2013b_000827",5,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb612fc4d79f301fbb9.JPG",2013-02-20 16:00:00,"waxinggib",52
