imageid,datetime,nadults,nchicks,neggs,tempc,lunar_phase,URL
SPIGa2013b_000646,2013:02:21 15:00:00,14,0,0,11.67,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb512fc4d79f304efbb.JPG
SPIGa2013b_004833,2013:11:27 17:00:00,19,0,0,11.67,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed712fc4d79f3051071.JPG
SPIGa2013b_005096,2013:12:15 10:00:00,14,0,0,11.67,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed912fc4d79f305127f.JPG
SPIGa2014a_000026,2013:12:25 13:00:00,30,0,0,11.67,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edb12fc4d79f30513ad.JPG
SPIGa2014a_000055,2013:12:27 14:00:00,41,0,0,11.67,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edb12fc4d79f30513e7.JPG
SPIGa2014a_000082,2013:12:29 13:00:00,27,0,0,11.67,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edb12fc4d79f305141d.JPG
SPIGa2014b_000161,2014:01:21 18:00:00,39,16,1,11.67,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ede12fc4d79f30516a9.JPG
SPIGa2012a_000003,2012:11:25 19:00:00,21,0,0,11.11,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ead12fc4d79f304e7a9.JPG
SPIGa2012a_000043,2012:11:28 14:00:00,18,0,0,11.11,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eae12fc4d79f304e7f9.JPG
SPIGa2012a_000139,2012:12:04 20:00:00,16,0,0,11.11,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eae12fc4d79f304e8b9.JPG
SPIGa2012a_000269,2012:12:13 15:00:00,18,0,0,11.11,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eaf12fc4d79f304e9bd.JPG
SPIGa2012a_000376,2012:12:20 17:00:00,11,0,0,11.11,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb012fc4d79f304ea93.JPG
SPIGa2013b_000027,2013:01:11 11:00:00,15,5,0,11.11,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304eae5.JPG
SPIGa2013b_000029,2013:01:11 13:00:00,16,10,0,11.11,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304eae9.JPG
SPIGa2013b_000043,2013:01:12 12:00:00,13,10,0,11.11,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304eb05.JPG
SPIGa2013b_000047,2013:01:12 16:00:00,15,15,0,11.11,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304eb0d.JPG
SPIGa2013b_000104,2013:01:16 13:00:00,12,11,0,11.11,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304eb7f.JPG
SPIGa2013b_000339,2013:02:01 08:00:00,15,15,0,11.11,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb312fc4d79f304ed55.JPG
SPIGa2013b_000363,2013:02:02 17:00:00,15,13,0,11.11,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb312fc4d79f304ed85.JPG
SPIGa2013b_000644,2013:02:21 13:00:00,5,0,0,11.11,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb512fc4d79f304efb7.JPG
SPIGa2013b_000765,2013:03:01 14:00:00,7,0,0,11.11,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb612fc4d79f304f0a9.JPG
SPIGa2013b_000903,2013:03:10 17:00:00,14,2,0,11.11,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb712fc4d79f304f1bd.JPG
SPIGa2013b_003989,2013:10:02 13:00:00,0,0,0,11.11,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed112fc4d79f30509d9.JPG
SPIGa2013b_004711,2013:11:19 15:00:00,28,0,0,11.11,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed612fc4d79f3050f7d.JPG
SPIGa2013b_004829,2013:11:27 13:00:00,19,0,0,11.11,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed712fc4d79f3051069.JPG
SPIGa2013b_004834,2013:11:27 18:00:00,20,0,0,11.11,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed712fc4d79f3051073.JPG
SPIGa2013b_004917,2013:12:03 11:00:00,21,0,0,11.11,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed812fc4d79f3051119.JPG
SPIGa2013b_004927,2013:12:03 21:00:00,19,0,0,11.11,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed812fc4d79f305112d.JPG
SPIGa2013b_004933,2013:12:04 12:00:00,13,0,0,11.11,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed812fc4d79f3051139.JPG
SPIGa2014a_000024,2013:12:25 11:00:00,36,0,0,11.11,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edb12fc4d79f30513a9.JPG
SPIGa2014a_000030,2013:12:25 17:00:00,37,0,0,11.11,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edb12fc4d79f30513b5.JPG
SPIGa2014a_000039,2013:12:26 12:00:00,32,0,0,11.11,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edb12fc4d79f30513c7.JPG
SPIGa2014a_000040,2013:12:26 13:00:00,34,0,0,11.11,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edb12fc4d79f30513c9.JPG
SPIGa2012a_000140,2012:12:04 21:00:00,15,0,0,10.56,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eae12fc4d79f304e8bb.JPG
SPIGa2012a_000189,2012:12:08 10:00:00,12,0,0,10.56,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eaf12fc4d79f304e91d.JPG
SPIGa2013b_000259,2013:01:26 18:00:00,12,10,0,10.56,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb212fc4d79f304ecb5.JPG
SPIGa2013b_000510,2013:02:12 14:00:00,16,5,0,10.56,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb412fc4d79f304eeab.JPG
SPIGa2013b_000616,2013:02:19 15:00:00,8,0,0,10.56,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb512fc4d79f304ef7f.JPG
SPIGa2013b_003946,2013:09:29 15:00:00,0,0,0,10.56,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed012fc4d79f3050983.JPG
SPIGa2013b_004836,2013:11:27 20:00:00,23,0,0,10.56,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed712fc4d79f3051077.JPG
SPIGa2013b_005191,2013:12:21 15:00:00,11,0,1,10.56,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eda12fc4d79f305133d.JPG
SPIGa2014a_000031,2013:12:25 18:00:00,39,0,0,10.56,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edb12fc4d79f30513b7.JPG
SPIGa2014a_000213,2014:01:07 18:00:00,36,0,0,10.56,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edc12fc4d79f3051523.JPG
SPIGa2012a_000018,2012:11:26 19:00:00,22,0,0,10,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ead12fc4d79f304e7c7.JPG
SPIGa2012a_000163,2012:12:06 14:00:00,12,0,0,10,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eaf12fc4d79f304e8e9.JPG
SPIGa2012a_000186,2012:12:08 07:00:00,13,0,0,10,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eaf12fc4d79f304e917.JPG
SPIGa2012a_000188,2012:12:08 09:00:00,14,0,0,10,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eaf12fc4d79f304e91b.JPG
SPIGa2012a_000196,2012:12:08 17:00:00,12,0,0,10,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eaf12fc4d79f304e92b.JPG
SPIGa2012a_000208,2012:12:09 14:00:00,16,0,0,10,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eaf12fc4d79f304e943.JPG
SPIGa2012a_000381,2012:12:21 07:00:00,14,0,1,10,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb012fc4d79f304ea9d.JPG
SPIGa2013b_000028,2013:01:11 12:00:00,15,7,0,10,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304eae7.JPG
SPIGa2013b_000030,2013:01:11 14:00:00,15,10,0,10,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304eaeb.JPG
SPIGa2013b_000075,2013:01:14 14:00:00,13,8,0,10,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304eb45.JPG
SPIGa2013b_000076,2013:01:14 15:00:00,13,12,0,10,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304eb47.JPG
SPIGa2013b_000077,2013:01:14 16:00:00,15,10,0,10,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304eb49.JPG
SPIGa2013b_000092,2013:01:15 16:00:00,13,13,0,10,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304eb67.JPG
SPIGa2013b_000108,2013:01:16 17:00:00,14,13,0,10,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304eb87.JPG
SPIGa2013b_000117,2013:01:17 11:00:00,13,11,0,10,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304eb99.JPG
SPIGa2013b_000235,2013:01:25 09:00:00,14,13,0,10,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb212fc4d79f304ec85.JPG
SPIGa2013b_000349,2013:02:01 18:00:00,12,10,0,10,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb312fc4d79f304ed69.JPG
SPIGa2013b_000360,2013:02:02 14:00:00,11,12,0,10,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb312fc4d79f304ed7f.JPG
SPIGa2013b_000618,2013:02:19 17:00:00,14,0,0,10,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb512fc4d79f304ef83.JPG
SPIGa2013b_000628,2013:02:20 12:00:00,7,0,0,10,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb512fc4d79f304ef97.JPG
SPIGa2013b_000676,2013:02:23 15:00:00,8,0,0,10,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb612fc4d79f304eff7.JPG
SPIGa2013b_000678,2013:02:23 17:00:00,18,0,0,10,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb612fc4d79f304effb.JPG
SPIGa2013b_004484,2013:11:04 13:00:00,1,0,0,10,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed512fc4d79f3050db7.JPG
SPIGa2013b_004713,2013:11:19 17:00:00,22,0,0,10,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed612fc4d79f3050f81.JPG
SPIGa2013b_004839,2013:11:28 08:00:00,24,0,0,10,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed712fc4d79f305107d.JPG
SPIGa2013b_004852,2013:11:28 21:00:00,22,0,0,10,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed812fc4d79f3051097.JPG
SPIGa2013b_004925,2013:12:03 19:00:00,17,0,0,10,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed812fc4d79f3051129.JPG
SPIGa2013b_005099,2013:12:15 13:00:00,12,0,1,10,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed912fc4d79f3051285.JPG
SPIGa2014a_000022,2013:12:25 09:00:00,32,0,1,10,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edb12fc4d79f30513a5.JPG
SPIGa2014a_000023,2013:12:25 10:00:00,30,0,0,10,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edb12fc4d79f30513a7.JPG
SPIGa2014a_000045,2013:12:26 18:00:00,34,0,0,10,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edb12fc4d79f30513d3.JPG
SPIGa2014a_000214,2014:01:07 19:00:00,41,0,0,10,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edc12fc4d79f3051525.JPG
SPIGa2012a_000019,2012:11:26 20:00:00,20,0,1,9.44,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ead12fc4d79f304e7c9.JPG
SPIGa2012a_000155,2012:12:05 21:00:00,13,0,0,9.44,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eaf12fc4d79f304e8d9.JPG
SPIGa2012a_000194,2012:12:08 15:00:00,17,0,0,9.44,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eaf12fc4d79f304e927.JPG
SPIGa2012a_000209,2012:12:09 15:00:00,14,0,0,9.44,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eaf12fc4d79f304e945.JPG
SPIGa2012a_000218,2012:12:10 09:00:00,17,0,0,9.44,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eaf12fc4d79f304e957.JPG
SPIGa2013b_000102,2013:01:16 11:00:00,17,11,0,9.44,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304eb7b.JPG
SPIGa2013b_000103,2013:01:16 12:00:00,14,16,0,9.44,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304eb7d.JPG
SPIGa2013b_000118,2013:01:17 12:00:00,16,9,0,9.44,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304eb9b.JPG
SPIGa2013b_000243,2013:01:25 17:00:00,14,19,0,9.44,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb212fc4d79f304ec95.JPG
SPIGa2013b_000255,2013:01:26 14:00:00,13,10,0,9.44,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb212fc4d79f304ecad.JPG
SPIGa2013b_000512,2013:02:12 16:00:00,11,12,0,9.44,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb412fc4d79f304eeaf.JPG
SPIGa2013b_000627,2013:02:20 11:00:00,9,0,0,9.44,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb512fc4d79f304ef95.JPG
SPIGa2013b_000643,2013:02:21 12:00:00,2,0,0,9.44,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb512fc4d79f304efb5.JPG
SPIGa2013b_000647,2013:02:21 16:00:00,11,0,0,9.44,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb512fc4d79f304efbd.JPG
SPIGa2013b_000673,2013:02:23 12:00:00,11,0,0,9.44,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb612fc4d79f304eff1.JPG
SPIGa2013b_000677,2013:02:23 16:00:00,17,0,0,9.44,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb612fc4d79f304eff9.JPG
SPIGa2013b_000784,2013:03:02 18:00:00,9,0,0,9.44,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb712fc4d79f304f0cf.JPG
SPIGa2013b_000842,2013:03:06 16:00:00,9,0,0,9.44,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb712fc4d79f304f143.JPG
SPIGa2013b_000884,2013:03:09 13:00:00,17,0,0,9.44,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb712fc4d79f304f197.JPG
SPIGa2013b_000901,2013:03:10 15:00:00,11,0,0,9.44,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb712fc4d79f304f1b9.JPG
SPIGa2013b_003795,2013:09:19 14:00:00,0,0,0,9.44,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecf12fc4d79f3050855.JPG
SPIGa2013b_003992,2013:10:02 16:00:00,0,0,0,9.44,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed112fc4d79f30509df.JPG
SPIGa2013b_004140,2013:10:12 14:00:00,0,0,0,9.44,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed212fc4d79f3050b07.JPG
SPIGa2013b_004485,2013:11:04 14:00:00,3,0,0,9.44,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed512fc4d79f3050db9.JPG
SPIGa2013b_004578,2013:11:10 17:00:00,15,0,0,9.44,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed512fc4d79f3050e73.JPG
SPIGa2013b_004932,2013:12:04 11:00:00,14,0,0,9.44,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed812fc4d79f3051137.JPG
SPIGa2013b_004945,2013:12:05 09:00:00,15,0,0,9.44,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed812fc4d79f3051151.JPG
SPIGa2014a_000125,2014:01:01 14:00:00,42,0,0,9.44,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edb12fc4d79f3051473.JPG
SPIGa2014a_000153,2014:01:03 14:00:00,23,0,0,9.44,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edc12fc4d79f30514ab.JPG
SPIGa2014a_000154,2014:01:03 15:00:00,26,0,1,9.44,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edc12fc4d79f30514ad.JPG
SPIGa2014a_000206,2014:01:07 11:00:00,39,5,0,9.44,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edc12fc4d79f3051515.JPG
SPIGa2012a_000002,2012:11:25 18:00:00,22,0,0,8.89,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ead12fc4d79f304e7a7.JPG
SPIGa2012a_000042,2012:11:28 13:00:00,16,0,0,8.89,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eae12fc4d79f304e7f7.JPG
SPIGa2012a_000104,2012:12:02 15:00:00,14,0,0,8.89,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eae12fc4d79f304e873.JPG
SPIGa2012a_000107,2012:12:02 18:00:00,18,0,0,8.89,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eae12fc4d79f304e879.JPG
SPIGa2012a_000130,2012:12:04 11:00:00,12,0,0,8.89,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eae12fc4d79f304e8a7.JPG
SPIGa2012a_000131,2012:12:04 12:00:00,18,0,1,8.89,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eae12fc4d79f304e8a9.JPG
SPIGa2012a_000138,2012:12:04 19:00:00,16,0,0,8.89,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eae12fc4d79f304e8b7.JPG
SPIGa2012a_000187,2012:12:08 08:00:00,14,0,0,8.89,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eaf12fc4d79f304e919.JPG
SPIGa2012a_000219,2012:12:10 10:00:00,16,0,0,8.89,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eaf12fc4d79f304e959.JPG
SPIGa2012a_000282,2012:12:14 13:00:00,13,0,0,8.89,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb012fc4d79f304e9d7.JPG
SPIGa2012a_000368,2012:12:20 09:00:00,15,0,0,8.89,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb012fc4d79f304ea83.JPG
SPIGa2012a_000389,2012:12:21 15:00:00,20,0,0,8.89,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb012fc4d79f304eaad.JPG
SPIGa2013b_000031,2013:01:11 15:00:00,19,8,0,8.89,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304eaed.JPG
SPIGa2013b_000045,2013:01:12 14:00:00,14,13,0,8.89,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304eb09.JPG
SPIGa2013b_000071,2013:01:14 10:00:00,15,18,0,8.89,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304eb3d.JPG
SPIGa2013b_000074,2013:01:14 13:00:00,14,12,0,8.89,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304eb43.JPG
SPIGa2013b_000120,2013:01:17 14:00:00,15,15,0,8.89,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304eb9f.JPG
SPIGa2013b_000244,2013:01:25 18:00:00,14,12,0,8.89,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb212fc4d79f304ec97.JPG
SPIGa2013b_000254,2013:01:26 13:00:00,14,11,0,8.89,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb212fc4d79f304ecab.JPG
SPIGa2013b_000258,2013:01:26 17:00:00,13,11,0,8.89,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb212fc4d79f304ecb3.JPG
SPIGa2013b_000357,2013:02:02 11:00:00,15,15,0,8.89,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb312fc4d79f304ed79.JPG
SPIGa2013b_000423,2013:02:06 17:00:00,13,18,0,8.89,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb412fc4d79f304edfd.JPG
SPIGa2013b_000614,2013:02:19 13:00:00,6,0,0,8.89,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb512fc4d79f304ef7b.JPG
SPIGa2013b_000671,2013:02:23 10:00:00,9,0,0,8.89,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb612fc4d79f304efed.JPG
SPIGa2013b_000674,2013:02:23 13:00:00,12,0,0,8.89,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb612fc4d79f304eff3.JPG
SPIGa2013b_000706,2013:02:25 15:00:00,0,0,0,8.89,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb612fc4d79f304f033.JPG
SPIGa2013b_000900,2013:03:10 14:00:00,12,0,0,8.89,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb712fc4d79f304f1b7.JPG
SPIGa2013b_003990,2013:10:02 14:00:00,0,0,0,8.89,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed112fc4d79f30509db.JPG
SPIGa2013b_004005,2013:10:03 14:00:00,0,0,0,8.89,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed112fc4d79f30509f9.JPG
SPIGa2013b_004577,2013:11:10 16:00:00,17,0,0,8.89,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed512fc4d79f3050e71.JPG
